Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList
Ebbinghaus,2012.05.15,71,26,C,C,-,1,bl,1.333333,265.15,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,72,26,D,D,ABCD,1,1,0.65,265.8,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,73,27,A,A,-,1,bl,1.083333,270.4833,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,74,27,B,B,-,1,bl,1.383333,271.8667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,75,27,C,C,-,1,bl,0.7666667,272.6333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,76,27,D,D,ABCD,1,1,0.4833333,273.1167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,77,28,A,A,-,1,bl,1.083333,278.1833,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,78,28,B,B,-,1,bl,1.183333,279.3667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,79,28,D,C,ABD,0,0,2.533333,281.9,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,80,29,A,A,-,1,bl,1.583333,290.1167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,81,29,B,B,-,1,bl,0.7333333,290.85,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,82,29,C,C,-,1,bl,0.7166667,291.5667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,83,29,D,D,ABCD,1,1,0.55,292.1167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,84,30,A,A,-,1,bl,1.066667,297.1833,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,85,30,B,B,-,1,bl,0.75,297.9333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,86,30,C,C,-,1,bl,0.9,298.8333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,87,30,D,D,ABCD,1,1,0.4166667,299.25,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,88,31,B,A,B,0,0,1.55,304.7333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,89,32,A,A,-,1,bl,1.433333,312.9667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,90,32,C,B,AC,0,0,1.383333,314.35,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,91,33,A,A,-,1,bl,1.6,322.8167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,92,33,B,B,-,1,bl,1.066667,323.8833,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,93,33,C,C,-,1,bl,1.766667,325.65,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,94,33,D,D,ABCD,1,1,0.3666667,326.0167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,95,34,A,A,-,1,bl,1.35,331.8167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,96,34,B,B,-,1,bl,0.8333333,332.65,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,97,34,C,C,-,1,bl,0.8833333,333.5333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,98,34,D,D,ABCD,1,1,0.5166667,334.05,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,99,35,A,A,-,1,bl,1.883333,340.6,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,100,35,C,B,AC,0,0,3.333333,343.9333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,101,36,A,A,-,1,bl,1.25,351.8667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,102,36,B,B,-,1,bl,1.3,353.1667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,103,36,C,C,-,1,bl,1.033333,354.2,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,104,36,D,D,ABCD,1,1,0.4333333,354.6333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,105,37,A,A,-,1,bl,1.566667,360.1667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,106,37,B,B,-,1,bl,0.8,360.9667,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,107,37,D,C,ABD,0,0,3.65,364.6167,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,108,38,A,A,-,1,bl,1.216667,372.6333,06:31,1,20012 20013 20014 20015,4
Ebbinghaus,2012.05.15,109,38,B,B,-,1,bl,0.9833333,373.6167,06:31,1,20012 20013 20014 20015,4
