Day,Month,Year,Observer ID,Start Time,Duration ,Aggression,Victim 1,Support,Supporter 1,Supporter 2,Supporter 3,Supporter 4,Supporter 5,Supporter 6,Dyadic +,Context,Aggressor ,Support,Support 1,Support 2,Support 3,Support 4,Support 5,Contact ,Directed non-contact,Display,Decided interaction,Notes,,,,,,,,
Day,Month,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,ED,Y,EV,PA,,,,,Y,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,Y,Y,N,N,,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,KL submits,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,RE,Y,EV,PA,ED,,,,Y,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,Y,Y,N,N,,,,,,,,,
1,Jun,2013,RS,15:45,30,Y,LO FK ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,N,N,,,,,,,,,
1,Jun,2013,RS,15:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
3,Nov,2013,RS,13:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Nov,2013,RS,14:00,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Nov,2013,RS,14:12,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Nov,2013,RS,14:36,30,Y,DA,Y,LO,,,,,,Y,UNK,FK,Y,PA,,,,,Y,N,N,N,,,,,,,,,
3,Nov,2013,RS,14:36,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
3,Nov,2013,RS,14:36,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y ,N,N,,,,,,,,,
3,Nov,2013,RS,15:07,30,Y,KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,Y ,N,N,,,,,,,,,
2,Jul,2013,JL,10:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2013,JL,15:02,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Jul,2013,JL,10:01,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Jul,2013,JL,16:04,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Jul,2013,JL,13:04,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Jul,2013,JL,14:45,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,EM charge directed at CI. CI retreat. Loud vocalisiations from other group members in ajoining pod (pod1) prior to EM charge.,,,,,,,,
11,Jul,2013,JL,13:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jul,2013,JL,15:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jul,2013,JL,12:03,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jul,2013,JL,14:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jul,2013,JL,10:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jul,2013,JL,13:20,30,Y,RE FK LB LU KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Loud hooting accompanied by aggressive display at the top of wooden climbing frame in outdoor area - directed at group ,,,,,,,,
23,Jul,2013,JL,14:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Jul,2013,JL,15:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jul,2013,JL,10:04,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jul,2013,JL,12:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Aug,2013,JL,15:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Aug,2013,JL,16:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Aug,2013,JL,15:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Aug,2013,JL,16:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Aug,2013,JL,14:38,30,Y,ED PA RE HL LO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD display - loud vocalisations + shaking/swinging ropes in POD 2 ,,,,,,,,
26,Aug,2013,JL,15:12,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Aug,2013,JL,15:46,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Aug,2013,JL,16:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,JL,14:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,JL,14:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,JL,15:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,JL,16:32,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Nov,2013,JL,13:01,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Nov,2013,JL,13:50,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Nov,2013,JL,14:32,30,Y,ED CI DA ,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banging and leaping on window with loud vocalisations - directed at no one individual in particular,,,,,,,,
10,Nov,2013,JL,15:18,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,JL,12:50,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,JL,13:33,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,JL,14:12,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,JL,15:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,JL,13:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,JL,13:46,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,JL,14:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,JL,15:07,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dec,2013,RS,14:10,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dec,2013,RS,14:43,30,Y,N/A,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
8,Dec,2013,RS,14:43,30,Y,N/A,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
8,Dec,2013,RS,15:15,30,Y,LU,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
3,Feb,2014,VW,12:10,30,Y,LO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q?,N,N/A,N/A,N/A,N/A,N/A,N,Y?,N,N,"LO was sitting next to Q in Pod 1 and suddenly ran off into Pod 2 screaming; didn't see Q threaten or hit him, so not clear why he reacted",,,,,,,,
6,Feb,2014,VW,15:30,30,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N?,Y,N,N,"LB threatened PE, she responded submissively",,,,,,,,
6,Feb,2014,VW,15:30,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,Y,RE,PA,,,,N,N,Y,N,KD displaying in bedding area; as a result FK displayed in tunnel/pod 3/pod 1; RE and PA joined in; HL showed fear grin and moved away,,,,,,,,
6,Feb,2014,VW,15:30,30,Y,?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA EV,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Someone displayed in tunnel; DA and EV ran into pod 3 from tunnel,,,,,,,,
6,Feb,2014,VW,15:30,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed in pod 3 as result of above display in tunnel,,,,,,,,
6,Feb,2014,VW,15:30,30,Y,KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,DA threatened KL with arm wave,,,,,,,,
6,Feb,2014,VW,15:30,30,Y,KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,LO threatened and hit KL after mating with ED,,,,,,,,
7,Feb,2014,VW,10:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Feb,2014,VW,15:18,30,Y,KD,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,ED approached KD and hit him with blanket to displace him from his bed,,,,,,,,
7,Feb,2014,VW,15:18,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Someone diaplyed in pod 1, as a result FK came into pod 3 and vocalising, though didn't fully display. ",,,,,,,,
7,Feb,2014,VW,15:18,30,Y,CI,Y,Q?,,,,,,Y,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,LB came in chasing CI and hit her. She went to Q for reassurance thugh he didn't respond to her.  ,,,,,,,,
4,Mar,2014,VW,09:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
4,Mar,2014,VW,09:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,FK displayed in response to a display in Pod 2,,,,,,,,
4,Mar,2014,VW,09:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,FK displayed into the tunnel from Pod 3,,,,,,,,
6,Mar,2014,VW,09:56,30,Y,SO,Y,FK,,,,,,Y,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,LB displayed and attacked SO. FK came to her support against LB.,,,,,,,,
6,Mar,2014,VW,09:56,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Q displayed and chased ED,,,,,,,,
6,Mar,2014,VW,09:56,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q?,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Displayed from pod 3 into bedding area,,,,,,,,
7,Mar,2014,VW,10:38,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Display into pod 2 at end of focal on PA,,,,,,,,
7,Mar,2014,VW,15:02,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed in tunnel then ran into pod 1 and chased ED,,,,,,,,
10,Mar,2014,VW,11:33,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Started in pod 3 with several displays which went on for about 10 minutes; I think PA also displayed in pod 3.,,,,,,,,
13,Mar,2014,VW,15:08,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
13,Mar,2014,VW,15:08,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
13,Mar,2014,VW,15:08,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,Y?,,,,,,N,N,Y,N,Received enrichment. A lot of excitement outside - LB and several others (didn't see who) came in and displayed,,,,,,,,
13,Mar,2014,VW,15:08,30,Y,Q,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,Y?,RE,,,,,N,N,Y,N,"Fighting outside between KD and Q, fight moved into pod 3",,,,,,,,
13,Mar,2014,VW,15:08,30,Y,KD,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,Y?,RE,,,,,N,N,Y,N,"Fighting outside between KD and Q, fight moved into pod 3",,,,,,,,
17,Feb,2014,VW,10:54,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,?,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Someone displayed in tunnel, KD responded in pod 3",,,,,,,,
20,Feb,2014,VW,10:07,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK?,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Out of sight in pod 1 under balcony area: banging, think it was FK",,,,,,,,
20,Feb,2014,VW,10:07,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Feb,2014,VW,10:07,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Feb,2014,VW,10:07,20,Y,LU,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,N/A,N,N/A,N/A,N/A,N/A,N/A,N,N,N?,N,LU came into pod 1 screaming. Didn't see if it was a result of aggression from conspecific,,,,,,,,
20,Feb,2014,VW,10:07,20,Y,?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"LB displayed, LU screamed in response",,,,,,,,
20,Feb,2014,VW,10:07,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
21,Feb,2014,VW,14:03,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
21,Feb,2014,VW,14:03,30,Y,SO?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y?,N,N,,,,,,,,,
21,Feb,2014,VW,14:03,30,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
17,Mar,2014,VW,12:41,30,Y,LO RE?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,?,,,,,,N,Y?,N,N,"LB ran into pod 3 from beds, chased LO/RE?",,,,,,,,
20,Mar,2014,VW,12:06,10,Y,KD FK LI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,PA threatened towards others with hand. KD hooted in response. ,,,,,,,,
20,Mar,2014,VW,12:18,20,Y,ED,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,?,,,,,,Y,N,N,Y,"Display and screams heard out of sight. Q ran out, ED ran in being chased (didn't see by who, probably LB) and was then hit by LB",,,,,,,,
20,Mar,2014,VW,12:18,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Someone displayed OOS, FK came in swaying, displayed; LB then displayed and chased HL, and threatened FK",,,,,,,,
20,Mar,2014,VW,12:18,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Mar,2014,VW,12:18,20,Y,HL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Mar,2014,VW,12:18,20,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Mar,2014,VW,12:18,20,Y,?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"After threatening FK, LB ran out and chased someone into pod 1",,,,,,,,
20,Mar,2014,VW,12:18,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB then displyaed back into pod 3 and ran outside,,,,,,,,
20,Mar,2014,VW,12:18,20,Y,PA KD,Y,DA,,,,,,Y,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Q ran at PA/KD and appeared to threaten them; DA ran over to PA/KD; all 4 then left pod 3. Aggression in pod 1 followed.,,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"PA displayed, only RE present",,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"PA displayed again, RE joined in",,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"PA displayed again, RE joined in",,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
21,Mar,2014,VW,11:32,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,FK came in and displayed,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,,,,,,,,,,UNK,LU,,,,,,,N,,Y,N,,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,,,,,,,,,,UNK,Q,,,,,,,,,Y,N,,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,,,,,,,,,,UNK,RE,,,,,,,,,Y,N,,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,,,,,,,,,,UNK,PA,,,,,,,,,Y,N,,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,FK,,,,,,,,,UNK,LO,,,,,,,,Y,,N,,,,,,,,,
28,Apr,2014,KK,09:20,30,Y,,,,,,,,,,UNK,KD,,,,,,,,,Y,N,,,,,,,,,
28,Apr,2014,KK,09:52,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Apr,2014,KK,10:24,30,Y,,,,,,,,,,UNK,PA,,,,,,,,,Y,N,,,,,,,,,
28,Apr,2014,KK,10:24,30,Y,KL,,,,,,,,,UNK,EM,,,,,,,,Y,,N,,,,,,,,,
28,Apr,2014,KK,11:08,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,May,2014,KK,10:18,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
7,May,2014,KK,10:18,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
7,May,2014,KK,11:18,30,Y,EV,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
7,May,2014,KK,15:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,May,2014,KK,16:56,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jun,2014,KK,11:09,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jun,2014,KK,14:14,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Jun,2014,KK,09:22,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Jun,2014,KK,09:40,30,Y,N/A,,,,,,,,,UNK,RE,Y,FK,,,,,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:40,30,Y,N/A,,,,,,,,,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:40,30,Y,N/A,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,N/A,,,,,,,,,UNK,KD,Y,PA,,,,,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,N/A,,,,,,,,,UNK,PA,Y,RE,,,,,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,EV,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,PA,,,,,,,,,UNK,EV,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,PE,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Jun,2014,KK,09:57,30,Y,LI,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,Y,N,Y,N,,,,,,,,,
7,Jul,2014,KK,09:19,30,Y,N/A,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
7,Jul,2014,KK,12:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Jul,2014,KK,10:32,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jul,2014,KK,13:31,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Jun,2014,KK,10:58,18,y,LB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N/A,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
9,Jun,2014,KK,11:41,10,Y,PE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
9,Jun,2014,KK,11:41,10,Y,PA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
10,Jun,2014,KK,12:02,30,Y,KD,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LI,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,PE,,,,,,,,,UNK,LB,,,,,,,N,Y,N,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,N/A,,,,,,,,,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,,N,Y,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,KL,Y,PE,,,,,,Y,UNK,PA,,,,,,,N,Y,N,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,,,,,,,,,,UNK,Q,,,,,,,,N,Y,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,,,,,,,,,,UNK,KD,,,,,,,,N,Y,N,,,,,,,,,
16,Jun,2014,KK,09:21,30,Y,HL,Y,FK?,,,,,,Y,UNK,LB,,,,,,,Y,N,N,N,,,,,,,,,
19,Jun,2014,KK,09:05,30,Y,HL,,,,,,,,,UNK,KD,,,,,,,N,Y,N,N,,,,,,,,,
19,Jun,2014,KK,09:05,30,Y,N/A,,,,,,,,,UNK,KD,Y,PA,,,,,,N,Y,N,,,,,,,,,
19,Jun,2014,KK,09:05,30,Y,RE,Y,FK,PA,,,,,Y,UNK,KD,,,,,,,,N,Y,N,,,,,,,,,
19,Jun,2014,KK,09:05,30,Y,ED,,,,,,,,,UNK,PA,,,,,,,,N,Y,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,HL,Y,FK,,,,,,Y,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,N/A,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,LI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,LI,Y,PE,,,,,,Y,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,PE,Y,LI,,,,,,Y,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Jun,2014,KK,09:57,30,Y,PA,,,,,,,,,UNK,LI,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
23,Jun,2014,KK,13:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jun,2014,KK,10:19,30,Y,N/A,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
24,Jun,2014,KK,11:16,30,Y,FK,,,,,,,,,UNK,,,,,,,,,,,N,,,,,,,,,
24,Jun,2014,KK,11:16,30,Y,PE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,N,,,,,,,,,
24,Jun,2014,KK,11:16,30,Y,LI,Y,LB,,,,,,Y,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
24,Jun,2014,KK,12:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jul,2014,KK,17:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
